GPS Time, Device Time, Longitude, Latitude,GPS Speed(km/h), Horizontal Dilution of Precision, Altitude(m), Bearing, Gravity X(G), Gravity Y(G), Gravity Z(G),
Fri Dec 27 21:14:13 GMT-05:00 2024,27-dic-2024 21:14:14.213,-74.13881666958332,4.56385453697294,54.89999854564667,2.5,2562.0,189.6999969482422,0.15,0.84,0.25,
Fri Dec 27 21:14:14 GMT-05:00 2024,27-dic-2024 21:14:15.213,-74.1388382948935,4.563717325218022,54.71999786376955,2.5,2562.0,188.6999969482422,0.17,0.91,0.32,
Fri Dec 27 21:14:15 GMT-05:00 2024,27-dic-2024 21:14:16.215,-74.13885799236596,4.563587405718863,50.975998100280776,2.5,2562.0,189.39999389648438,0.17,0.85,0.31,
Fri Dec 27 21:14:16 GMT-05:00 2024,27-dic-2024 21:14:17.213,-74.13888020440936,4.563465700484812,47.80799777221682,2.5,2561.0,188.8000030517578,0.15,0.92,0.3,
Fri Dec 27 21:14:17 GMT-05:00 2024,27-dic-2024 21:14:18.215,-74.13889956660569,4.563345210626721,48.023999277114854,2.5,2561.0,188.39999389648438,0.12,0.9,0.2,
Fri Dec 27 21:14:18 GMT-05:00 2024,27-dic-2024 21:14:19.215,-74.13891666568816,4.563226900063455,47.80799777221682,2.5,2561.0,187.39999389648438,0.17,0.9,0.27,
Fri Dec 27 21:14:19 GMT-05:00 2024,27-dic-2024 21:14:20.216,-74.13893259130418,4.563103644177318,49.7159967603684,2.5,2561.0,187.1999969482422,0.2,0.87,0.26,
Fri Dec 27 21:14:20 GMT-05:00 2024,27-dic-2024 21:14:21.216,-74.13895388133824,4.562980346381664,48.815996784210256,2.5,2562.0,187.5,0.14,0.89,0.28,
Fri Dec 27 21:14:21 GMT-05:00 2024,27-dic-2024 21:14:22.215,-74.13897056132555,4.562856378033757,47.77199694919591,2.5,2562.0,187.39999389648438,0.16,0.87,0.22,
Fri Dec 27 21:14:22 GMT-05:00 2024,27-dic-2024 21:14:23.216,-74.1389868222177,4.562736935913563,46.07999603271492,2.5,2563.0,186.5,0.18,0.94,0.25,
Fri Dec 27 21:14:23 GMT-05:00 2024,27-dic-2024 21:14:24.216,-74.13899905979633,4.56262344494462,45.575998243331924,2.5,2564.0,186.3000030517578,0.2,0.92,0.3,
Fri Dec 27 21:14:24 GMT-05:00 2024,27-dic-2024 21:14:25.215,-74.13901205174625,4.562512929551303,44.315996903419546,2.5,2564.0,186.3000030517578,0.14,0.84,0.26,
